word,category,difficulty,hint
pumpernickel loaf,Things,Medium,
cornbread loaf,Things,Medium,
naan bread loaf,Things,Medium,
pita bread loaf,Things,Medium,
focaccia bread loaf,Things,Medium,
ciabatta bread loaf,Things,Medium,
baguette bread loaf,Things,Medium,
brioche bread loaf,Things,Medium,
fougasse bread loaf,Things,Medium,
sourdough bread roll,Things,Medium,
rye bread roll,Things,Medium,
whole wheat bread roll,Things,Medium,
multigrain bread roll,Things,Medium,
pumpernickel roll,Things,Medium,
cornbread muffin,Things,Medium,
naan bread pocket,Things,Medium,
pita bread pocket,Things,Medium,
focaccia bread slice,Things,Medium,
ciabatta bread slice,Things,Medium,
baguette bread slice,Things,Medium,
brioche bread slice,Things,Medium,
fougasse bread slice,Things,Medium,
sourdough bread slice,Things,Medium,
rye bread slice,Things,Medium,
whole wheat bread slice,Things,Medium,
multigrain bread slice,Things,Medium,
pumpernickel slice,Things,Medium,
cornbread slice,Things,Medium,
naan bread piece,Things,Medium,
pita bread piece,Things,Medium,
focaccia bread piece,Things,Medium,
ciabatta bread piece,Things,Medium,
baguette bread piece,Things,Medium,
brioche bread piece,Things,Medium,
fougasse bread piece,Things,Medium,
sourdough bread piece,Things,Medium,
rye bread piece,Things,Medium,
whole wheat bread piece,Things,Medium,
multigrain bread piece,Things,Medium,
pumpernickel piece,Things,Medium,
cornbread piece,Things,Medium,
celeriac,Things,Hard,
kohlrabi,Things,Hard,
salsify,Things,Hard,
skirret,Things,Hard,
topinambur,Things,Hard,
winged bean,Things,Hard,
yuca root,Things,Hard,
ackee fruit,Things,Hard,
ambarella,Things,Hard,
atemoya,Things,Hard,
cherimoya,Things,Hard,
cloudberry,Things,Hard,
cupuacu,Things,Hard,
feijoa,Things,Hard,
horned melon,Things,Hard,
jabuticaba,Things,Hard,
kiwano melon,Things,Hard,
longan fruit,Things,Hard,
nance fruit,Things,Hard,
noni fruit,Things,Hard,
pawpaw fruit,Things,Hard,
pomelo fruit,Things,Hard,
purple mangosteen,Things,Hard,
sapodilla,Things,Hard,
soursop,Things,Hard,
tamarind fruit,Things,Hard,
ugli fruit,Things,Hard,
white sapote,Things,Hard,
yuzu fruit,Things,Hard,
breadnut,Things,Hard,
chayote squash,Things,Hard,
mamey sapote,Things,Hard,
miracle fruit,Things,Hard,
monk fruit,Things,Hard,
salak fruit,Things,Hard,
snake fruit,Things,Hard,
sugar apple,Things,Hard,
atemoya fruit,Things,Hard,
cherimoya fruit,Things,Hard,
cupuacu fruit,Things,Hard,
feijoa fruit,Things,Hard,
horned melon fruit,Things,Hard,
jabuticaba fruit,Things,Hard,
kiwano melon fruit,Things,Hard,
longan fruit flesh,Things,Hard,
nance fruit pulp,Things,Hard,
noni fruit juice,Things,Hard,
pawpaw fruit custard,Things,Hard,
pomelo fruit segments,Things,Hard,
purple mangosteen arils,Things,Hard,
sapodilla fruit puree,Things,Hard,
soursop fruit nectar,Things,Hard,
tamarind fruit paste,Things,Hard,
ugli fruit sections,Things,Hard,
white sapote fruit pulp,Things,Hard,
yuzu fruit zest,Things,Hard,
breadnut kernel,Things,Hard,
chayote squash flesh,Things,Hard,
mamey sapote flesh,Things,Hard,
miracle fruit berry,Things,Hard,
monk fruit extract,Things,Hard,
salak fruit lobes,Things,Hard,
snake fruit scales,Things,Hard,
sugar apple custard apple,Things,Hard,
abalone,Things,Hard,
anchovy paste,Things,Hard,
barracuda steak,Things,Hard,
bismarck herring,Things,Hard,
blood sausage,Things,Hard,
bottarga,Things,Hard,
brawn (head cheese),Things,Hard,
calamari rings,Things,Hard,
cotechino sausage,Things,Hard,
crayfish bisque,Things,Hard,
dogfish fillet,Things,Hard,
eel kabayaki,Things,Hard,
escargot bourguignon,Things,Hard,
fugu sashimi,Things,Hard,
gravlax,Things,Hard,
headcheese terrine,Things,Hard,
haggis,Things,Hard,
kipper fillets,Things,Hard,
lapas limpets,Things,Hard,
lutefisk,Things,Hard,
matzo ball soup,Things,Hard,
moqueca stew,Things,Hard,
natto,Things,Hard,
okonomiyaki,Things,Hard,
paella valenciana,Things,Hard,
quenelles lyonnaise,Things,Hard,
rillettes,Things,Hard,
sauerbraten,Things,Hard,
smalahove,Things,Hard,
stargazy pie,Things,Hard,
surstr??mming,Things,Hard,
tataki (tuna),Things,Hard,
uni (sea urchin),Things,Hard,
vichyssoise soup,Things,Hard,
wallaby shank,Things,Hard,
yakitori skewers,Things,Hard,
zampone,Things,Hard,
abboccato wine,Things,Hard,
absinthe verte,Things,Hard,
aguardiente,Things,Hard,
amarone wine,Things,Hard,
aquavit snaps,Things,Hard,
armagnac brandy,Things,Hard,
baijiu spirit,Things,Hard,
b??n??dictine liqueur,Things,Hard,
bitter lemon soda,Things,Hard,
black velvet cocktail,Things,Hard,
boukha fig brandy,Things,Hard,
cachaca rum,Things,Hard,
calvados brandy,Things,Hard,
campari aperitivo,Things,Hard,
chartreuse verte,Things,Hard,
cointreau liqueur,Things,Hard,
cognac brandy VSOP,Things,Hard,
cr??mant d'alsace,Things,Hard,
cura??ao liqueur,Things,Hard,
drambuie liqueur,Things,Hard,
eau de vie pear,Things,Hard,
falernum liqueur,Things,Hard,
fino sherry,Things,Hard,
frangelico liqueur,Things,Hard,
genever gin,Things,Hard,
grappa marc,Things,Hard,
gueuze beer,Things,Hard,
irish cream liqueur,Things,Hard,
j??germeister digestif,Things,Hard,
kirschwasser brandy,Things,Hard,
kombucha SCOBY,Things,Hard,
k?¨mmel liqueur,Things,Hard,
laphroaig scotch,Things,Hard,
limoncello liqueur,Things,Hard,
malt whisky scotch,Things,Hard,
margarita cocktail,Things,Hard,
mezcal a?Òejo,Things,Hard,
mirabelle plum brandy,Things,Hard,
ouzo anise liqueur,Things,Hard,
pastis anise spirit,Things,Hard,
pisco brandy sour,Things,Hard,
port tawny 10 year,Things,Hard,
prosecco DOCG,Things,Hard,
raki anise spirit,Things,Hard,
retsina wine,Things,Hard,
sake junmai daiginjo,Things,Hard,
sambuca liqueur,Things,Hard,
schnapps fruit brandy,Things,Hard,
soju spirit korean,Things,Hard,
tequila a?Òejo 100% agave,Things,Hard,
triple sec liqueur,Things,Hard,
vermouth dry french,Things,Hard,
vodka potato based,Things,Hard,
whiskey rye american,Things,Hard,
yellow chartreuse liqueur,Things,Hard,
zweigelt austrian wine,Things,Hard,
absinthe spoon,Things,Hard,
cocktail shaker cobbler,Things,Hard,
decanter crystal leaded,Things,Hard,
espresso cup demitasse,Things,Hard,
flute champagne tall,Things,Hard,
goblet wine burgundy,Things,Hard,
highball glass collins,Things,Hard,
irish coffee glass stemmed,Things,Hard,
jigger cocktail double,Things,Hard,
margarita glass saucer,Things,Hard,
martini glass stemmed,Things,Hard,
muddler bar wooden,Things,Hard,
old fashioned glass rocks,Things,Hard,
pilsner glass tapered,Things,Hard,
port sipper glass,Things,Hard,
punch bowl crystal cut,Things,Hard,
sake cup ochoko,Things,Hard,
schnapps glass stemmed,Things,Hard,
sherry glass copita,Things,Hard,
shot glass jigger,Things,Hard,
snifter brandy balloon,Things,Hard,
stemless wine glass,Things,Hard,
tumbler whiskey heavy base,Things,Hard,
wine glass bordeaux,Things,Hard,
run,Actions,Easy,
jump,Actions,Easy,
walk,Actions,Easy,
talk,Actions,Easy,
eat,Actions,Easy,
sleep,Actions,Easy,
sit,Actions,Easy,
stand,Actions,Easy,
clap,Actions,Easy,
smile,Actions,Easy,
cry,Actions,Easy,
laugh,Actions,Easy,
dance,Actions,Easy,
sing,Actions,Easy,
read,Actions,Easy,
write,Actions,Easy,
cook,Actions,Easy,
clean,Actions,Easy,
listen,Actions,Easy,
play,Actions,Easy,
swim,Actions,Easy,
drive,Actions,Easy,
hug,Actions,Easy,
kick,Actions,Easy,
wave,Actions,Easy,
throw,Actions,Easy,
catch,Actions,Easy,
hit,Actions,Easy,
push,Actions,Easy,
pull,Actions,Easy,
carry,Actions,Easy,
drop,Actions,Easy,
open,Actions,Easy,
close,Actions,Easy,
knock,Actions,Easy,
lift,Actions,Easy,
fold,Actions,Easy,
paint,Actions,Easy,
draw,Actions,Easy,
sew,Actions,Easy,
knit,Actions,Easy,
chop,Actions,Easy,
mix,Actions,Easy,
stir,Actions,Easy,
bake,Actions,Easy,
boil,Actions,Easy,
fry,Actions,Easy,
grind,Actions,Easy,
carve,Actions,Easy,
peel,Actions,Easy,
slice,Actions,Easy,
shake,Actions,Easy,
taste,Actions,Easy,
smell,Actions,Easy,
whisper,Actions,Easy,
shout,Actions,Easy,
giggle,Actions,Easy,
cheer,Actions,Easy,
frown,Actions,Easy,
nod,Actions,Easy,
wink,Actions,Easy,
yawn,Actions,Easy,
blink,Actions,Easy,
stretch,Actions,Easy,
bend,Actions,Easy,
twist,Actions,Easy,
squeeze,Actions,Easy,
jog,Actions,Easy,
sprint,Actions,Easy,
wander,Actions,Easy,
trot,Actions,Easy,
gallop,Actions,Easy,
tiptoe,Actions,Easy,
crawl,Actions,Easy,
skip,Actions,Easy,
hop,Actions,Easy,
slide,Actions,Easy,
roll,Actions,Easy,
spin,Actions,Easy,
twirl,Actions,Easy,
stumble,Actions,Easy,
leap,Actions,Easy,
duck,Actions,Easy,
dodge,Actions,Easy,
dive,Actions,Easy,
float,Actions,Easy,
sink,Actions,Easy,
surf,Actions,Easy,
paddle,Actions,Easy,
row,Actions,Easy,
sail,Actions,Easy,
pedal,Actions,Easy,
ride,Actions,Easy,
fly,Actions,Easy,
cruise,Actions,Easy,
stroll,Actions,Easy,
saunter,Actions,Easy,
march,Actions,Easy,
hobble,Actions,Easy,
limp,Actions,Easy,
gaze,Actions,Easy,
stare,Actions,Easy,
glance,Actions,Easy,
peer,Actions,Easy,
observe,Actions,Easy,
hum,Actions,Easy,
murmur,Actions,Easy,
announce,Actions,Easy,
exclaim,Actions,Easy,
mutter,Actions,Easy,
chuckle,Actions,Easy,
grin,Actions,Easy,
fidget,Actions,Easy,
wiggle,Actions,Easy,
scramble,Actions,Easy,
scurry,Actions,Easy,
tip,Actions,Easy,
topple,Actions,Easy,
balance,Actions,Easy,
dip,Actions,Easy,
flick,Actions,Easy,
flap,Actions,Easy,
curl,Actions,Easy,
unroll,Actions,Easy,
swing,Actions,Easy,
bounce,Actions,Easy,
pop,Actions,Easy,
snap,Actions,Easy,
tap,Actions,Easy,
pat,Actions,Easy,
scratch,Actions,Easy,
rub,Actions,Easy,
caress,Actions,Easy,
stroke,Actions,Easy,
grip,Actions,Easy,
tug,Actions,Easy,
prod,Actions,Easy,
poke,Actions,Easy,
massage,Actions,Easy,
scrub,Actions,Easy,
dust,Actions,Easy,
wipe,Actions,Easy,
polish,Actions,Easy,
mop,Actions,Easy,
vacuum,Actions,Easy,
water,Actions,Easy,
plant,Actions,Easy,
harvest,Actions,Easy,
sow,Actions,Easy,
mow,Actions,Easy,
trim,Actions,Easy,
rake,Actions,Easy,
shovel,Actions,Easy,
dig,Actions,Easy,
scatter,Actions,Easy,
stack,Actions,Easy,
arrange,Actions,Easy,
sort,Actions,Easy,
organize,Actions,Easy,
build,Actions,Easy,
construct,Actions,Easy,
create,Actions,Easy,
design,Actions,Easy,
decorate,Actions,Easy,
repair,Actions,Easy,
fix,Actions,Easy,
mend,Actions,Easy,
assemble,Actions,Easy,
sculpt,Actions,Easy,
weld,Actions,Easy,
craft,Actions,Easy,
sketch,Actions,Easy,
print,Actions,Easy,
project,Actions,Easy,
imagine,Actions,Easy,
plan,Actions,Easy,
prepare,Actions,Easy,
measure,Actions,Easy,
calculate,Actions,Easy,
count,Actions,Easy,
compare,Actions,Easy,
match,Actions,Easy,
combine,Actions,Easy,
blend,Actions,Easy,
cycle,Actions,Easy,
hoist,Actions,Easy,
drag,Actions,Easy,
toss,Actions,Easy,
catapult,Actions,Easy,
slingshot,Actions,Easy,
zip,Actions,Easy,
unfasten,Actions,Easy,
fasten,Actions,Easy,
secure,Actions,Easy,
unlock,Actions,Easy,
lock,Actions,Easy,
tighten,Actions,Easy,
loosen,Actions,Easy,
raise,Actions,Easy,
lower,Actions,Easy,
contemplate,Actions,Medium,
ponder,Actions,Medium,
deliberate,Actions,Medium,
assess,Actions,Medium,
evaluate,Actions,Medium,
analyze,Actions,Medium,
inspect,Actions,Medium,
examine,Actions,Medium,
scrutinize,Actions,Medium,
survey,Actions,Medium,
explore,Actions,Medium,
investigate,Actions,Medium,
research,Actions,Medium,
record,Actions,Medium,
document,Actions,Medium,
report,Actions,Medium,
narrate,Actions,Medium,
recount,Actions,Medium,
describe,Actions,Medium,
explain,Actions,Medium,
illustrate,Actions,Medium,
demonstrate,Actions,Medium,
exhibit,Actions,Medium,
reveal,Actions,Medium,
disclose,Actions,Medium,
announce,Actions,Medium,
proclaim,Actions,Medium,
declare,Actions,Medium,
assert,Actions,Medium,
affirm,Actions,Medium,
confirm,Actions,Medium,
verify,Actions,Medium,
validate,Actions,Medium,
compute,Actions,Medium,
estimate,Actions,Medium,
gauge,Actions,Medium,
quantify,Actions,Medium,
weigh,Actions,Medium,
model,Actions,Medium,
simulate,Actions,Medium,
replicate,Actions,Medium,
reproduce,Actions,Medium,
imitate,Actions,Medium,
mimic,Actions,Medium,
copy,Actions,Medium,
duplicate,Actions,Medium,
fabricate,Actions,Medium,
generate,Actions,Medium,
produce,Actions,Medium,
invent,Actions,Medium,
coordinate,Actions,Medium,
orchestrate,Actions,Medium,
manage,Actions,Medium,
direct,Actions,Medium,
supervise,Actions,Medium,
oversee,Actions,Medium,
regulate,Actions,Medium,
control,Actions,Medium,
govern,Actions,Medium,
command,Actions,Medium,
lead,Actions,Medium,
guide,Actions,Medium,
mentor,Actions,Medium,
counsel,Actions,Medium,
advise,Actions,Medium,
instruct,Actions,Medium,
educate,Actions,Medium,
train,Actions,Medium,
coach,Actions,Medium,
tutor,Actions,Medium,
lecture,Actions,Medium,
clarify,Actions,Medium,
simplify,Actions,Medium,
summarize,Actions,Medium,
paraphrase,Actions,Medium,
interpret,Actions,Medium,
translate,Actions,Medium,
convert,Actions,Medium,
adapt,Actions,Medium,
modify,Actions,Medium,
alter,Actions,Medium,
transform,Actions,Medium,
adjust,Actions,Medium,
refine,Actions,Medium,
polish,Actions,Medium,
perfect,Actions,Medium,
optimize,Actions,Medium,
enhance,Actions,Medium,
improve,Actions,Medium,
upgrade,Actions,Medium,
troubleshoot,Actions,Medium,
restore,Actions,Medium,
renew,Actions,Medium,
rejuvenate,Actions,Medium,
salvage,Actions,Medium,
recover,Actions,Medium,
rescue,Actions,Medium,
liberate,Actions,Medium,
release,Actions,Medium,
free,Actions,Medium,
detach,Actions,Medium,
disconnect,Actions,Medium,
separate,Actions,Medium,
divide,Actions,Medium,
split,Actions,Medium,
merge,Actions,Medium,
whisk,Actions,Medium,
churn,Actions,Medium,
knead,Actions,Medium,
shape,Actions,Medium,
mold,Actions,Medium,
engrave,Actions,Medium,
etch,Actions,Medium,
inscribe,Actions,Medium,
stamp,Actions,Medium,
emboss,Actions,Medium,
adorn,Actions,Medium,
embellish,Actions,Medium,
garnish,Actions,Medium,
flourish,Actions,Medium,
radiate,Actions,Medium,
shimmer,Actions,Medium,
glisten,Actions,Medium,
sparkle,Actions,Medium,
twinkle,Actions,Medium,
flicker,Actions,Medium,
flare,Actions,Medium,
flash,Actions,Medium,
glow,Actions,Medium,
ignite,Actions,Medium,
kindle,Actions,Medium,
flame,Actions,Medium,
simmer,Actions,Medium,
sear,Actions,Medium,
roast,Actions,Medium,
grill,Actions,Medium,
steam,Actions,Medium,
poach,Actions,Medium,
saut??,Actions,Medium,
marinate,Actions,Medium,
season,Actions,Medium,
spice,Actions,Medium,
drizzle,Actions,Medium,
sprinkle,Actions,Medium,
pour,Actions,Medium,
fill,Actions,Medium,
empty,Actions,Medium,
load,Actions,Medium,
unload,Actions,Medium,
pack,Actions,Medium,
unpack,Actions,Medium,
transport,Actions,Medium,
convey,Actions,Medium,
deliver,Actions,Medium,
send,Actions,Medium,
receive,Actions,Medium,
accept,Actions,Medium,
reject,Actions,Medium,
decline,Actions,Medium,
permit,Actions,Medium,
allow,Actions,Medium,
forbid,Actions,Medium,
ban,Actions,Medium,
restrict,Actions,Medium,
limit,Actions,Medium,
confine,Actions,Medium,
enclose,Actions,Medium,
surround,Actions,Medium,
envelop,Actions,Medium,
cover,Actions,Medium,
shield,Actions,Medium,
protect,Actions,Medium,
defend,Actions,Medium,
attack,Actions,Medium,
assault,Actions,Medium,
strike,Actions,Medium,
punch,Actions,Medium,
slam,Actions,Medium,
smash,Actions,Medium,
crush,Actions,Medium,
break,Actions,Medium,
shatter,Actions,Medium,
sever,Actions,Medium,
cut,Actions,Medium,
tear,Actions,Medium,
rip,Actions,Medium,
shred,Actions,Medium,
disassemble,Actions,Medium,
deconstruct,Actions,Medium,
dismantle,Actions,Medium,
extract,Actions,Medium,
eject,Actions,Medium,
expel,Actions,Medium,
disperse,Actions,Medium,
scatter,Actions,Medium,
consolidate,Actions,Medium,
compress,Actions,Medium,
expand,Actions,Medium,
extend,Actions,Medium,
contract,Actions,Medium,
oscillate,Actions,Medium,
vibrate,Actions,Medium,
pulsate,Actions,Medium,
resonate,Actions,Medium,
echo,Actions,Medium,
reverberate,Actions,Medium,
fluctuate,Actions,Medium,
alternate,Actions,Medium,
rotate,Actions,Medium,
revolve,Actions,Medium,
pivot,Actions,Medium,
swing,Actions,Medium,
sway,Actions,Medium,
shift,Actions,Medium,
glide,Actions,Medium,
drift,Actions,Medium,
hover,Actions,Medium,
ascend,Actions,Medium,
descend,Actions,Medium,
climb,Actions,Medium,
land,Actions,Medium,
take off,Actions,Medium,
enumerate,Actions,Hard,
elucidate,Actions,Hard,
reciprocate,Actions,Hard,
conjecture,Actions,Hard,
oscillate,Actions,Hard,
discombobulate,Actions,Hard,
metamorphose,Actions,Hard,
circumnavigate,Actions,Hard,
inveigle,Actions,Hard,
extrapolate,Actions,Hard,
contravene,Actions,Hard,
ameliorate,Actions,Hard,
vacillate,Actions,Hard,
exacerbate,Actions,Hard,
procrastinate,Actions,Hard,
acculturate,Actions,Hard,
aggrandize,Actions,Hard,
galvanize,Actions,Hard,
perambulate,Actions,Hard,
repudiate,Actions,Hard,
recalibrate,Actions,Hard,
transmute,Actions,Hard,
vindicate,Actions,Hard,
conflate,Actions,Hard,
juxtapose,Actions,Hard,
obfuscate,Actions,Hard,
delineate,Actions,Hard,
obviate,Actions,Hard,
mitigate,Actions,Hard,
extemporize,Actions,Hard,
encapsulate,Actions,Hard,
deconstruct,Actions,Hard,
reconstruct,Actions,Hard,
exonerate,Actions,Hard,
disambiguate,Actions,Hard,
prevaricate,Actions,Hard,
circumambulate,Actions,Hard,
intersperse,Actions,Hard,
disseminate,Actions,Hard,
precipitate,Actions,Hard,
expound,Actions,Hard,
perorate,Actions,Hard,
pontificate,Actions,Hard,
ratiocinate,Actions,Hard,
surmount,Actions,Hard,
adumbrate,Actions,Hard,
apotheosize,Actions,Hard,
corroborate,Actions,Hard,
expurgate,Actions,Hard,
exculpate,Actions,Hard,
excoriate,Actions,Hard,
expropriate,Actions,Hard,
effloresce,Actions,Hard,
reify,Actions,Hard,
objectivize,Actions,Hard,
conceptualize,Actions,Hard,
contextualize,Actions,Hard,
decontextualize,Actions,Hard,
stratify,Actions,Hard,
synthesize,Actions,Hard,
homogenize,Actions,Hard,
segregate,Actions,Hard,
amalgamate,Actions,Hard,
bifurcate,Actions,Hard,
circumstantiate,Actions,Hard,
conjugate,Actions,Hard,
disintegrate,Actions,Hard,
coagulate,Actions,Hard,
liquefy,Actions,Hard,
vaporize,Actions,Hard,
sublimate,Actions,Hard,
ossify,Actions,Hard,
crystallize,Actions,Hard,
polymerize,Actions,Hard,
volatilize,Actions,Hard,
imbibe,Actions,Hard,
inculcate,Actions,Hard,
indoctrinate,Actions,Hard,
rhapsodize,Actions,Hard,
execrate,Actions,Hard,
enervate,Actions,Hard,
invigorate,Actions,Hard,
promulgate,Actions,Hard,
excommunicate,Actions,Hard,
decapitate,Actions,Hard,
dismember,Actions,Hard,
incapacitate,Actions,Hard,
disenfranchise,Actions,Hard,
transfigure,Actions,Hard,
efface,Actions,Hard,
descry,Actions,Hard,
despoil,Actions,Hard,
dilapidate,Actions,Hard,
disembowel,Actions,Hard,
disenchant,Actions,Hard,
disincorporate,Actions,Hard,
deconstruct,Actions,Hard,
transmute,Actions,Hard,
peripeteia,Actions,Hard,
execrate,Actions,Hard,
emaciate,Actions,Hard,
expiate,Actions,Hard,
extenuate,Actions,Hard,
malign,Actions,Hard,
excoriate,Actions,Hard,
proliferate,Actions,Hard,
enkindle,Actions,Hard,
fester,Actions,Hard,
languish,Actions,Hard,
abdicate,Actions,Hard,
absquatulate,Actions,Hard,
flummox,Actions,Hard,
confabulate,Actions,Hard,
peregrinate,Actions,Hard,
execrate,Actions,Hard,
iteratively,Actions,Hard,
acuminate,Actions,Hard,
circumscribe,Actions,Hard,
defenestrate,Actions,Hard,
disconsolate,Actions,Hard,
elucidate,Actions,Hard,
excoriate,Actions,Hard,
inveigh,Actions,Hard,
discommode,Actions,Hard,
miscalculate,Actions,Hard,
obfuscate,Actions,Hard,
prevaricate,Actions,Hard,
contort,Actions,Hard,
extemporize,Actions,Hard,
repercuss,Actions,Hard,
vacillate,Actions,Hard,
recalibrate,Actions,Hard,
repudiate,Actions,Hard,
juxtapose,Actions,Hard,
ball,Things,Easy,
chair,Things,Easy,
table,Things,Easy,
book,Things,Easy,
pen,Things,Easy,
pencil,Things,Easy,
phone,Things,Easy,
cup,Things,Easy,
plate,Things,Easy,
fork,Things,Easy,
spoon,Things,Easy,
